from_id,AI,X,Y,CAL
"86867",1434.22229548809,530545,181752,2
"86868",1380.93386594784,530645,181752,2
"86869",1244.29442188601,530745,181752,2
"86870",1111.65425494627,530845,181752,2
"86871",1423.30881887225,530945,181752,2
"86872",1418.04720128567,531045,181752,2
"86873",1413.63217880453,531145,181752,2
"86874",1427.92843848797,531245,181752,2
"86875",1376.12665403409,531345,181752,2
"86876",1390.79481824442,531445,181752,2
"87361",1105.55158457913,529245,181852,2
"87362",1401.21197447197,529345,181852,2
"87363",2581.15970690503,529445,181852,4
"87364",2667.04056483817,529545,181852,5
"87365",1448.34905909139,529645,181852,2
"87366",1297.52606845528,529745,181852,2
"87367",1046.45994466957,529845,181852,2
"87368",988.506663756966,529945,181852,2
"87369",999.276145028431,530045,181852,2
"87370",945.510009483176,530145,181852,1
"87371",1099.78877305724,530245,181852,2
"87372",1651.28040661314,530345,181852,3
"87373",1151.35889636608,530445,181852,2
"87374",1326.90433337422,530545,181852,2
"87375",1277.22772333977,530645,181852,2
"87376",1083.73071446805,530745,181852,2
"87377",1120.16460452141,530845,181852,2
"87378",1099.89507745569,530945,181852,2
"87379",1600.06075214779,531045,181852,3
"87380",1512.78258853485,531145,181852,2
"87381",1129.30840266906,531245,181852,2
"87382",1102.43380112071,531345,181852,2
"87383",1427.44611012454,531445,181852,2
"87868",1126.07359187385,529145,181952,2
"87869",1100.05190383877,529245,181952,2
"87870",1516.13295582832,529345,181952,2
"87871",1543.29707113349,529445,181952,3
"87872",1569.86638484827,529545,181952,3
"87873",1348.05224957623,529645,181952,2
"87874",1306.66407266007,529745,181952,2
"87875",1072.05651515106,529845,181952,2
"87876",986.381597289818,529945,181952,2
"87877",1208.43503555713,530045,181952,2
"87878",1238.94658410964,530145,181952,2
"87879",1413.30013662393,530245,181952,2
"87880",1135.83282246984,530345,181952,2
"87881",1063.53034490451,530445,181952,2
"87882",1004.49563950623,530545,181952,2
"87883",963.004882666517,530645,181952,1
"87884",1001.78737480224,530745,181952,2
"87885",904.784048631792,530845,181952,1
"87886",1606.29879898867,530945,181952,3
"87887",1482.53982610168,531045,181952,2
"87888",1027.72544057846,531145,181952,2
"87889",1060.45437241485,531245,181952,2
"87890",1090.61720155019,531345,181952,2
"87891",1441.51126821709,531445,181952,2
"88373",1392.9007554358,529045,182052,2
"88374",1415.36905630473,529145,182052,2
"88375",1424.05628969531,529245,182052,2
"88376",1698.12658107896,529345,182052,3
"88377",1688.75984194692,529445,182052,3
"88378",1449.52057302781,529545,182052,2
"88379",1355.5492220013,529645,182052,2
"88380",1039.31661193945,529745,182052,2
"88381",1048.97512995616,529845,182052,2
"88382",970.704938223027,529945,182052,1
"88383",1242.47231394466,530045,182052,2
"88384",1191.64377957444,530145,182052,2
"88385",1488.01181073979,530245,182052,2
"88386",1117.28089815673,530345,182052,2
"88387",1046.75951035411,530445,182052,2
"88388",1005.81487507046,530545,182052,2
"88389",936.921202515111,530645,182052,1
"88390",845.384754122081,530745,182052,1
"88391",1246.42100217394,530845,182052,2
"88392",1442.91572258657,530945,182052,2
"88393",1276.83063561554,531045,182052,2
"88394",1472.91644669481,531145,182052,2
"88395",1219.20524867543,531245,182052,2
"88879",1450.5390355589,529045,182152,2
"88880",1599.20306548995,529145,182152,3
"88881",2081.18825661064,529245,182152,3
"88882",1957.33256563347,529345,182152,3
"88883",1766.32510425186,529445,182152,3
"88884",1332.02240435546,529545,182152,2
"88885",1034.42580045389,529645,182152,2
"88886",1056.37171285272,529745,182152,2
"88887",1056.13080298537,529845,182152,2
"88888",1031.08211541494,529945,182152,2
"88889",1454.76184341818,530045,182152,2
"88890",1200.29944646282,530145,182152,2
"88891",2508.05323360333,530245,182152,4
"88892",1496.20877449322,530345,182152,2
"88893",1034.71651247011,530445,182152,2
"88894",1027.33273904214,530545,182152,2
"88895",864.189915603097,530645,182152,1
"88896",1213.56192929643,530745,182152,2
"88897",1286.46877925187,530845,182152,2
"88898",1238.64734737116,530945,182152,2
"88899",1303.68522839568,531045,182152,2
"88900",1459.00886110765,531145,182152,2
"88901",1260.65273782748,531245,182152,2
"89383",1387.62335496836,528945,182252,2
"89384",1543.79223218885,529045,182252,3
"89385",1741.3349490819,529145,182252,3
"89386",2140.73159545633,529245,182252,4
"89387",1909.26190942212,529345,182252,3
"89388",1825.68619848639,529445,182252,3
"89389",1375.36073780087,529545,182252,2
"89390",1153.67946643608,529645,182252,2
"89391",1034.0561242165,529745,182252,2
"89392",956.581720101125,529845,182252,1
"89393",1082.8516225771,529945,182252,2
"89394",1206.12269904704,530045,182252,2
"89395",1207.87422053294,530145,182252,2
"89396",1505.87482988201,530245,182252,2
"89397",1473.02123786267,530345,182252,2
"89398",1012.14656259702,530445,182252,2
"89399",991.723467158878,530545,182252,2
"89400",985.027346019532,530645,182252,2
"89401",1386.34626599143,530745,182252,2
"89402",1608.36928516106,530845,182252,3
"89403",1477.65713638478,530945,182252,2
"89885",1287.4537549376,528645,182352,2
"89886",1263.5521199007,528745,182352,2
"89887",1872.97264879462,528845,182352,3
"89888",1371.79002918868,528945,182352,2
"89889",1353.06749726118,529045,182352,2
"89890",1607.11880579821,529145,182352,3
"89891",1832.44274218839,529245,182352,3
"89892",2092.43806574192,529345,182352,3
"89893",2365.29660555889,529445,182352,4
"89894",1345.72048614345,529545,182352,2
"89895",1379.95038512664,529645,182352,2
"89896",1170.05255278371,529745,182352,2
"89897",1080.99292842514,529845,182352,2
"89898",1691.80193634283,529945,182352,3
"89899",1077.98765184973,530045,182352,2
"89900",1151.70626571757,530145,182352,2
"89901",1156.03451796895,530245,182352,2
"89902",1000.1933749776,530345,182352,2
"89903",987.564030086764,530445,182352,2
"89904",860.499856339608,530545,182352,1
"89905",852.349317248305,530645,182352,1
"89906",1712.46186938266,530745,182352,3
"89907",1039.29389207282,530845,182352,2
"90397",1104.65150357557,528645,182452,2
"90398",1057.92435761404,528745,182452,2
"90399",1295.48160743507,528845,182452,2
"90400",1155.5583159049,528945,182452,2
"90401",1291.41778339355,529045,182452,2
"90402",1330.2367871207,529145,182452,2
"90403",1591.80502255609,529245,182452,3
"90404",1445.47720440008,529345,182452,2
"90405",1421.13300885531,529445,182452,2
"90406",1772.82263912382,529545,182452,3
"90407",1640.46866312271,529645,182452,3
"90408",1457.42848326513,529745,182452,2
"90409",1377.59909071543,529845,182452,2
"90410",1170.20233312968,529945,182452,2
"90411",1092.31128939956,530045,182452,2
"90412",941.95946583705,530145,182452,1
"90413",985.308919280129,530245,182452,2
"90414",960.637035987749,530345,182452,1
"90415",864.69257164843,530445,182452,1
"90416",950.1344370271,530545,182452,1
"90417",1151.99590205858,530645,182452,2
"90418",1464.73199231929,530745,182452,2
"90419",1092.26289459321,530845,182452,2
"90914",1108.81186523365,528645,182552,2
"90915",1107.68389950986,528745,182552,2
"90916",1138.68102217399,528845,182552,2
"90917",1265.77047140743,528945,182552,2
"90918",1258.12671148026,529045,182552,2
"90919",1311.48443820411,529145,182552,2
"90920",1622.43026613544,529245,182552,3
"90921",1410.22368829984,529345,182552,2
"90922",1506.48277796348,529445,182552,2
"90923",1527.41754791616,529545,182552,2
"90924",1830.10911231571,529645,182552,3
"90925",1616.33280047121,529745,182552,3
"90926",1360.54013843458,529845,182552,2
"90927",1125.87428013851,529945,182552,2
"90928",1131.51632142104,530045,182552,2
"90929",1016.6208910727,530145,182552,2
"90930",1092.10506419762,530245,182552,2
"90931",1080.92841815723,530345,182552,2
"90932",947.258455260006,530445,182552,1
"90933",1156.97655348916,530545,182552,2
"90934",1623.50640578827,530645,182552,3
"90935",829.814320971262,530745,182552,1
"90936",858.041894164873,530845,182552,1
"91431",837.72412799219,528545,182652,1
"91432",846.436406368862,528645,182652,1
"91433",956.260991624679,528745,182652,1
"91434",1113.19654415569,528845,182652,2
"91435",1193.86033192433,528945,182652,2
"91436",1172.31647554723,529045,182652,2
"91437",1584.02783348129,529145,182652,3
"91438",2287.7098385899,529245,182652,4
"91439",1370.51339027324,529345,182652,2
"91440",1329.69591768602,529445,182652,2
"91441",2202.11583831942,529545,182652,4
"91442",2820.73330574856,529645,182652,5
"91443",2562.0720757238,529745,182652,4
"91444",1488.18396508543,529845,182652,2
"91445",1169.11521647498,529945,182652,2
"91446",1145.99232052238,530045,182652,2
"91447",1240.49144508355,530145,182652,2
"91448",1102.79050352612,530245,182652,2
"91449",1105.02186497687,530345,182652,2
"91450",1134.95578200742,530445,182652,2
"91451",1231.96787169596,530545,182652,2
"91452",1277.97563621687,530645,182652,2
"91453",1220.06820787051,530745,182652,2
"91947",817.43026739798,528545,182752,1
"91948",822.931545414578,528645,182752,1
"91949",892.589849825775,528745,182752,1
"91950",1056.03074524209,528845,182752,2
"91951",1095.97918116115,528945,182752,2
"91952",1115.08341909413,529045,182752,2
"91953",1144.7022703155,529145,182752,2
"91954",1626.87555386844,529245,182752,3
"91955",1325.1121040195,529345,182752,2
"91956",1338.70518624264,529445,182752,2
"91957",1512.14121104121,529545,182752,2
"91958",2450.59719613604,529645,182752,4
"91959",1169.25026066503,529745,182752,2
"91960",1207.01849162026,529845,182752,2
"91961",1271.36479459495,529945,182752,2
"91962",1556.35186291195,530045,182752,3
"91963",1479.98461793632,530145,182752,2
"91964",1507.77960165093,530245,182752,2
"91965",1513.00860743922,530345,182752,2
"91966",1355.64280740256,530445,182752,2
"91967",1498.83486688562,530545,182752,2
"91968",1600.80839975566,530645,182752,3
"91969",1311.66117249309,530745,182752,2
"92464",767.585625207009,528545,182852,1
"92465",798.502762779297,528645,182852,1
"92466",845.132444409225,528745,182852,1
"92467",872.714455777364,528845,182852,1
"92468",1001.23435597568,528945,182852,2
"92469",1169.48103937354,529045,182852,2
"92470",1216.19088747139,529145,182852,2
"92471",1154.70511833188,529245,182852,2
"92472",1004.36596965045,529345,182852,2
"92473",1185.97303616934,529445,182852,2
"92474",1387.49209499051,529545,182852,2
"92475",1544.92973035032,529645,182852,3
"92476",1533.94274606791,529745,182852,2
"92477",1186.20687447581,529845,182852,2
"92478",1317.00759985237,529945,182852,2
"92479",1572.08974492503,530045,182852,3
"92480",1601.96846180005,530145,182852,3
"92481",1626.61130579558,530245,182852,3
"92482",2009.51230485322,530345,182852,3
"92483",1514.04211483486,530445,182852,2
"92484",1408.66012036606,530545,182852,2
"92485",1277.79986899233,530645,182852,2
"92486",1094.54396548596,530745,182852,2
"92981",760.534547925475,528445,182952,1
"92982",768.140043165753,528545,182952,1
"92983",719.381594868871,528645,182952,1
"92984",775.121681516874,528745,182952,1
"92985",792.08706639107,528845,182952,1
"92986",890.59544442794,528945,182952,1
"92987",988.914550191074,529045,182952,2
"92988",1119.30417237016,529145,182952,2
"92989",1262.20101261391,529245,182952,2
"92990",1022.13010788201,529345,182952,2
"92991",1124.67733964013,529445,182952,2
"92992",1418.42708164491,529545,182952,2
"92993",1198.46606202103,529645,182952,2
"92994",1155.96627869933,529745,182952,2
"92995",1128.30582221835,529845,182952,2
"92996",1008.51149882411,529945,182952,2
"92997",1289.45571007084,530045,182952,2
"92998",1401.46793895053,530145,182952,2
"92999",2071.13569524772,530245,182952,3
"93000",2098.95789315113,530345,182952,3
"93001",2091.17493390485,530445,182952,3
"93002",1414.74463792159,530545,182952,2
"93003",1437.9528592425,530645,182952,2
"93504",711.390322671973,528445,183052,1
"93505",763.309464543343,528545,183052,1
"93506",771.38570437279,528645,183052,1
"93507",1957.97290114846,528745,183052,3
"93508",814.627992661764,528845,183052,1
"93509",776.831919275951,528945,183052,1
"93510",923.542170319446,529045,183052,1
"93511",1282.45702601328,529145,183052,2
"93512",1256.51867878888,529245,183052,2
"93513",1006.68492941144,529345,183052,2
"93514",1930.3227616034,529445,183052,3
"93515",1342.90271091837,529545,183052,2
"93516",1092.38401480971,529645,183052,2
"93517",1065.11117695581,529745,183052,2
"93518",939.454721824962,529845,183052,1
"93519",1128.74015936965,529945,183052,2
"93520",1265.15744423663,530045,183052,2
"93521",1554.42750654494,530145,183052,3
"93522",2165.90893963396,530245,183052,4
"94029",766.416133864148,528445,183152,1
"94030",766.712622969957,528545,183152,1
"94031",772.319024635171,528645,183152,1
"94032",1519.74246381738,528745,183152,2
"94033",818.678162870757,528845,183152,1
"94034",804.171745800371,528945,183152,1
"94035",1189.25841475971,529045,183152,2
"94036",1622.52653126961,529145,183152,3
"94037",1621.099962132,529245,183152,3
"94038",1553.22632977122,529345,183152,3
"94039",1282.92995539232,529445,183152,2
"94040",1272.68781677818,529545,183152,2
"94041",1241.92657245037,529645,183152,2
"94042",971.336059930175,529745,183152,1
"94043",967.825872436223,529845,183152,1
"94044",1088.3131201312,529945,183152,2
"94045",1212.12387827181,530045,183152,2
"94046",1382.13717914522,530145,183152,2
"94047",1397.95131963095,530245,183152,2
"94554",840.199450078428,528345,183252,1
"94555",794.402591930555,528445,183252,1
"94556",833.333909992601,528545,183252,1
"94557",794.870456009877,528645,183252,1
"94558",1460.1854958219,528745,183252,2
"94559",938.661319000369,528845,183252,1
"94560",1130.70165727282,528945,183252,2
"94561",1188.40931439405,529045,183252,2
"94562",2185.7763192147,529145,183252,4
"94563",1846.00488314638,529245,183252,3
"94564",1574.5855751777,529345,183252,3
"94565",977.612166178167,529445,183252,1
"94566",1104.20662399671,529545,183252,2
"94567",988.537016763965,529645,183252,2
"94568",823.627548236623,529745,183252,1
"94569",898.1316135546,529845,183252,1
"94570",948.201648795443,529945,183252,1
"94571",1191.62332453316,530045,183252,2
"94572",1143.55087924435,530145,183252,2
"94573",1349.73481401278,530245,183252,2
"95052",,525745,183352,0
"95078",849.87287275252,528345,183352,1
"95079",869.675441689026,528445,183352,1
"95080",993.114738589218,528545,183352,2
"95081",1182.5543142925,528645,183352,2
"95082",965.589374729492,528745,183352,1
"95083",1033.18021220716,528845,183352,2
"95084",1093.73263452094,528945,183352,2
"95085",1068.50940422694,529045,183352,2
"95086",2025.25914836652,529145,183352,3
"95087",1936.67567856162,529245,183352,3
"95088",1598.37515175106,529345,183352,3
"95089",1310.30843980364,529445,183352,2
"95090",1348.90468996308,529545,183352,2
"95091",1347.93127034508,529645,183352,2
"95092",1274.39037344084,529745,183352,2
"95093",1767.91525084925,529845,183352,3
"95094",1000.59367381771,529945,183352,2
"95095",1054.36220999653,530045,183352,2
"95096",1036.0031829245,530145,183352,2
"95097",1121.6075223049,530245,183352,2
"95576",1038.74024208503,525645,183452,2
"95577",,525745,183452,0
"95578",,525845,183452,0
"95603",797.807180965719,528345,183452,1
"95604",987.075181764048,528445,183452,2
"95605",1032.01930800828,528545,183452,2
"95606",1195.89103363263,528645,183452,2
"95607",1042.02678607468,528745,183452,2
"95608",1226.79729806868,528845,183452,2
"95609",1214.93258597773,528945,183452,2
"95610",1380.84076709834,529045,183452,2
"95611",1475.10079733176,529145,183452,2
"95612",1451.8908871623,529245,183452,2
"95613",1338.37763648019,529345,183452,2
"95614",1344.76440600278,529445,183452,2
"95615",1390.30309821901,529545,183452,2
"95616",1337.98123306463,529645,183452,2
"95617",1373.42882658183,529745,183452,2
"95618",896.210405981103,529845,183452,1
"95619",929.403258767737,529945,183452,1
"95620",870.717352904549,530045,183452,1
"95621",927.674708755111,530145,183452,1
"95622",1000.720395835,530245,183452,2
"96101",1298.27131049766,525545,183552,2
"96102",1026.42369919923,525645,183552,2
"96103",,525745,183552,0
"96104",,525845,183552,0
"96119",1202.65308875795,527345,183552,2
"96120",1263.39787955505,527445,183552,2
"96129",853.405330442792,528345,183552,1
"96130",1026.16968672177,528445,183552,2
"96131",1119.82489566037,528545,183552,2
"96132",1286.36783097674,528645,183552,2
"96133",1346.22160808526,528745,183552,2
"96134",1459.49538745179,528845,183552,2
"96135",1602.95665328683,528945,183552,3
"96136",1430.71565001631,529045,183552,2
"96137",1492.34537082518,529145,183552,2
"96138",1496.78745469905,529245,183552,2
"96139",1351.06929210949,529345,183552,2
"96140",1275.60092745002,529445,183552,2
"96141",1344.93162131979,529545,183552,2
"96142",1374.56825455337,529645,183552,2
"96143",890.028062074649,529745,183552,1
"96144",845.149477670947,529845,183552,1
"96145",821.322758756476,529945,183552,1
"96146",841.868795686099,530045,183552,1
"96147",888.722380544069,530145,183552,1
"96148",878.21989184996,530245,183552,1
"96625",1233.72796232428,525445,183652,2
"96626",1182.79116757954,525545,183652,2
"96627",1189.24067976413,525645,183652,2
"96628",1043.60302724845,525745,183652,2
"96629",1119.06959913087,525845,183652,2
"96630",1170.10744266551,525945,183652,2
"96643",708.798119073556,527245,183652,1
"96644",683.569466578993,527345,183652,1
"96645",684.485504849681,527445,183652,1
"96646",1136.83128894514,527545,183652,2
"96647",1138.3983531218,527645,183652,2
"96648",1093.27682157598,527745,183652,2
"96649",1143.73388028374,527845,183652,2
"96650",1044.88286573558,527945,183652,2
"96653",942.757328533896,528245,183652,1
"96654",975.929047662887,528345,183652,1
"96655",1022.24607741349,528445,183652,2
"96656",1218.91748053695,528545,183652,2
"96657",1377.92732187047,528645,183652,2
"96658",1527.91266917145,528745,183652,2
"96659",1441.68502921254,528845,183652,2
"96660",1628.55291136665,528945,183652,3
"96661",1882.89231145382,529045,183652,3
"96662",2461.5421119536,529145,183652,4
"96663",1565.8615192661,529245,183652,3
"96664",1152.68497253827,529345,183652,2
"96665",1237.95801526941,529445,183652,2
"96666",1424.34040826075,529545,183652,2
"96667",1078.99433981489,529645,183652,2
"96668",774.448865844262,529745,183652,1
"96669",1001.2614917286,529845,183652,2
"96670",728.666814736992,529945,183652,1
"96671",866.435794343554,530045,183652,1
"96672",846.929968926709,530145,183652,1
"96673",954.127065973784,530245,183652,1
"97149",1225.50372249259,525345,183752,2
"97150",992.269665945883,525445,183752,2
"97151",961.999874948727,525545,183752,1
"97152",996.665509374197,525645,183752,2
"97153",996.944696742305,525745,183752,2
"97154",1128.76337842923,525845,183752,2
"97155",1073.89025939276,525945,183752,2
"97156",955.442482321894,526045,183752,1
"97163",966.108799853083,526745,183752,1
"97164",888.744077367213,526845,183752,1
"97165",799.17795863354,526945,183752,1
"97167",762.009713464429,527145,183752,1
"97168",614.16812597565,527245,183752,1
"97169",667.892886436813,527345,183752,1
"97170",655.039080006685,527445,183752,1
"97171",1088.91126761269,527545,183752,2
"97172",1092.1430974976,527645,183752,2
"97173",1069.15368487713,527745,183752,2
"97174",1163.91252574173,527845,183752,2
"97175",928.605576428282,527945,183752,1
"97176",1047.67187884272,528045,183752,2
"97177",1001.2279810333,528145,183752,2
"97178",917.40719696988,528245,183752,1
"97179",1071.29499483149,528345,183752,2
"97180",1115.22780014393,528445,183752,2
"97181",1108.39587752028,528545,183752,2
"97182",1194.73607490236,528645,183752,2
"97183",1718.86259101136,528745,183752,3
"97184",1992.48776879308,528845,183752,3
"97185",2009.69066036736,528945,183752,3
"97186",1834.10287127589,529045,183752,3
"97187",1641.96261336,529145,183752,3
"97188",1197.59385329648,529245,183752,2
"97189",1123.62718482918,529345,183752,2
"97190",1099.23905833007,529445,183752,2
"97191",1034.77689561801,529545,183752,2
"97192",856.417656106762,529645,183752,1
"97193",793.872832665496,529745,183752,1
"97194",817.689354526087,529845,183752,1
"97195",774.297798417353,529945,183752,1
"97196",838.410162468037,530045,183752,1
"97197",1628.35983158388,530145,183752,3
"97198",1051.62579217765,530245,183752,2
"97674",1006.03180675596,525345,183852,2
"97675",1008.5840150206,525445,183852,2
"97676",965.816306463319,525545,183852,1
"97677",972.067990283605,525645,183852,1
"97678",1107.48884666117,525745,183852,2
"97679",1217.87168998972,525845,183852,2
"97680",1129.72404260178,525945,183852,2
"97681",910.168116118267,526045,183852,1
"97682",924.643699959619,526145,183852,1
"97683",809.576812332426,526245,183852,1
"97688",1581.84810735027,526745,183852,3
"97689",964.471877028991,526845,183852,1
"97690",948.165636625459,526945,183852,1
"97691",822.1877478911,527045,183852,1
"97692",633.652637503745,527145,183852,1
"97693",727.888102464554,527245,183852,1
"97694",728.962744122462,527345,183852,1
"97695",734.923370123289,527445,183852,1
"97696",757.674915337378,527545,183852,1
"97697",966.383230361988,527645,183852,1
"97698",823.434530915277,527745,183852,1
"97699",818.702664308291,527845,183852,1
"97700",818.139767429619,527945,183852,1
"97701",861.534536587893,528045,183852,1
"97702",868.098985944563,528145,183852,1
"97703",884.5370905866,528245,183852,1
"97704",1037.68208776529,528345,183852,2
"97705",1035.83687333252,528445,183852,2
"97706",1159.94637149174,528545,183852,2
"97707",1442.83927882277,528645,183852,2
"97708",1555.78179637739,528745,183852,3
"97709",2574.53816436301,528845,183852,4
"97710",2482.00549000195,528945,183852,4
"97711",2355.58001966993,529045,183852,4
"97712",1338.4905622398,529145,183852,2
"97713",1296.96373958977,529245,183852,2
"97714",1137.47463927895,529345,183852,2
"97715",1047.40556279111,529445,183852,2
"97716",933.438869889251,529545,183852,1
"97717",782.784821515363,529645,183852,1
"97718",811.59820358149,529745,183852,1
"97719",703.776613572247,529845,183852,1
"97720",779.962997225883,529945,183852,1
"97721",764.416404573591,530045,183852,1
"97722",1824.59660777469,530145,183852,3
"97723",1672.64600170601,530245,183852,3
"98198",1011.15189096629,525245,183952,2
"98199",978.028171778681,525345,183952,1
"98200",892.609191606255,525445,183952,1
"98201",840.447899018734,525545,183952,1
"98202",1121.73483235362,525645,183952,2
"98203",1204.10877138241,525745,183952,2
"98204",1192.49840138172,525845,183952,2
"98205",1064.10931815797,525945,183952,2
"98206",781.888626914766,526045,183952,1
"98207",874.151726915949,526145,183952,1
"98208",858.93302306438,526245,183952,1
"98209",834.613277015392,526345,183952,1
"98210",826.972784463401,526445,183952,1
"98211",1618.58961307673,526545,183952,3
"98212",1381.64598186981,526645,183952,2
"98213",1404.91146324924,526745,183952,2
"98214",1363.47706933331,526845,183952,2
"98215",1254.14410505652,526945,183952,2
"98216",1172.44351873574,527045,183952,2
"98217",945.623817744607,527145,183952,1
"98218",993.828213686,527245,183952,2
"98219",937.922919673666,527345,183952,1
"98220",941.014172473428,527445,183952,1
"98221",865.938633134882,527545,183952,1
"98222",986.549250587319,527645,183952,2
"98223",861.400287008844,527745,183952,1
"98224",859.146000921028,527845,183952,1
"98225",857.090039765883,527945,183952,1
"98226",888.907278873137,528045,183952,1
"98227",898.393340247126,528145,183952,1
"98228",903.361378470098,528245,183952,1
"98229",939.621872739436,528345,183952,1
"98230",982.498371909401,528445,183952,2
"98231",1038.72359710013,528545,183952,2
"98232",1164.58375569572,528645,183952,2
"98233",1552.93024840904,528745,183952,3
"98234",2241.00856697741,528845,183952,4
"98235",2360.71759213448,528945,183952,4
"98236",1803.65185904371,529045,183952,3
"98237",1777.38537120241,529145,183952,3
"98238",1260.65961982198,529245,183952,2
"98239",1210.98740266621,529345,183952,2
"98240",1067.47008596821,529445,183952,2
"98241",815.56639681959,529545,183952,1
"98242",857.711909444709,529645,183952,1
"98243",774.817913522709,529745,183952,1
"98244",734.451368143398,529845,183952,1
"98245",758.355590351581,529945,183952,1
"98246",1866.95381801166,530045,183952,3
"98247",1927.72146505906,530145,183952,3
"98724",1087.86666991788,525145,184052,2
"98725",841.054766952086,525245,184052,1
"98726",887.44772346975,525345,184052,1
"98727",947.817420694791,525445,184052,1
"98728",852.010285011899,525545,184052,1
"98729",956.400976432478,525645,184052,1
"98730",828.165817910111,525745,184052,1
"98731",1015.00568167437,525845,184052,2
"98732",706.356561893369,525945,184052,1
"98733",781.857199561998,526045,184052,1
"98734",781.377105728245,526145,184052,1
"98735",976.455904335638,526245,184052,1
"98736",970.829260632915,526345,184052,1
"98737",880.046374174726,526445,184052,1
"98738",1273.41469577459,526545,184052,2
"98739",1468.75786631517,526645,184052,2
"98740",1510.57789563745,526745,184052,2
"98741",1476.55342208525,526845,184052,2
"98742",1185.35996235424,526945,184052,2
"98743",1164.04709161188,527045,184052,2
"98744",974.958930240889,527145,184052,1
"98745",971.819344037752,527245,184052,1
"98746",1121.5650391456,527345,184052,2
"98747",870.792252913923,527445,184052,1
"98748",1210.72902239108,527545,184052,2
"98749",827.849215761606,527645,184052,1
"98750",826.831940038243,527745,184052,1
"98751",923.716620197212,527845,184052,1
"98752",930.808791490336,527945,184052,1
"98753",902.11114362824,528045,184052,1
"98754",896.761452111159,528145,184052,1
"98755",992.651294475816,528245,184052,2
"98756",786.331336431169,528345,184052,1
"98757",887.881189376455,528445,184052,1
"98758",1048.64959226122,528545,184052,2
"98759",1202.83901034811,528645,184052,2
"98760",1539.8834525109,528745,184052,2
"98761",1634.57803329887,528845,184052,3
"98762",1911.96865942454,528945,184052,3
"98763",1209.48563015354,529045,184052,2
"98764",1659.93223198985,529145,184052,3
"98765",1317.10393575593,529245,184052,2
"98766",1058.91581848086,529345,184052,2
"98767",997.975716432534,529445,184052,2
"98768",916.140875518523,529545,184052,1
"98769",885.127927624223,529645,184052,1
"98770",770.614217675562,529745,184052,1
"98771",757.492317645662,529845,184052,1
"98772",768.824944466144,529945,184052,1
"98773",1676.51191934158,530045,184052,3
"98774",1876.49913203606,530145,184052,3
"99255",993.303530926597,525045,184152,2
"99256",807.541822728768,525145,184152,1
"99257",851.442967413268,525245,184152,1
"99258",950.426401947757,525345,184152,1
"99259",835.225423582166,525445,184152,1
"99260",846.09460840513,525545,184152,1
"99261",846.409669164875,525645,184152,1
"99262",829.651627189564,525745,184152,1
"99263",918.69513374755,525845,184152,1
"99264",829.310256722499,525945,184152,1
"99265",816.887480047153,526045,184152,1
"99266",826.815128368229,526145,184152,1
"99267",971.181219255167,526245,184152,1
"99268",1084.9192496369,526345,184152,2
"99269",1216.71024627063,526445,184152,2
"99270",1282.50921024202,526545,184152,2
"99271",1786.83215940299,526645,184152,3
"99272",1683.60814727066,526745,184152,3
"99273",1549.58492407956,526845,184152,3
"99274",1209.52315230333,526945,184152,2
"99275",1187.58975088096,527045,184152,2
"99276",1062.26110792132,527145,184152,2
"99277",1014.12125511738,527245,184152,2
"99278",1088.46164038647,527345,184152,2
"99279",1198.70818590312,527445,184152,2
"99280",1058.10753180125,527545,184152,2
"99281",1038.49896095435,527645,184152,2
"99282",840.907126862145,527745,184152,1
"99283",938.020949460578,527845,184152,1
"99284",1160.74174123231,527945,184152,2
"99285",926.095241134549,528045,184152,1
"99286",1042.26898097078,528145,184152,2
"99287",765.269059952395,528245,184152,1
"99288",961.163431518377,528345,184152,1
"99289",1350.30238491254,528445,184152,2
"99290",1083.682666215,528545,184152,2
"99291",1217.26973955856,528645,184152,2
"99292",1434.33681763348,528745,184152,2
"99293",1343.64747160216,528845,184152,2
"99294",1814.83502261362,528945,184152,3
"99295",1772.20406014446,529045,184152,3
"99296",1383.73607119798,529145,184152,2
"99297",1248.80883730924,529245,184152,2
"99298",1048.31219645718,529345,184152,2
"99299",1040.60624339865,529445,184152,2
"99300",1173.16895325893,529545,184152,2
"99301",1140.28720710764,529645,184152,2
"99302",1189.46734975127,529745,184152,2
"99303",1204.35360933908,529845,184152,2
"99304",995.794982743834,529945,184152,2
"99305",1144.32752829574,530045,184152,2
"99789",981.806024797534,524945,184252,1
"99790",850.008067818151,525045,184252,1
"99791",790.832243380753,525145,184252,1
"99792",844.030737508155,525245,184252,1
"99793",967.615434193065,525345,184252,1
"99794",978.862734762937,525445,184252,1
"99795",981.510525985863,525545,184252,1
"99796",1062.32127329055,525645,184252,2
"99797",913.942865224854,525745,184252,1
"99798",859.427995863025,525845,184252,1
"99799",942.16618226247,525945,184252,1
"99800",982.773134557841,526045,184252,2
"99801",1002.37684827272,526145,184252,2
"99802",981.964881743278,526245,184252,1
"99803",990.34410857666,526345,184252,2
"99804",1188.60583585458,526445,184252,2
"99805",1432.97049199141,526545,184252,2
"99806",2181.0983044274,526645,184252,4
"99807",1735.29000487194,526745,184252,3
"99808",1513.94543877874,526845,184252,2
"99809",1394.21159052827,526945,184252,2
"99810",1284.54881183128,527045,184252,2
"99811",1262.4489355375,527145,184252,2
